Round,Step,FirstTimeResponse,FullTimeResponse,OverWhelm,NoDispatch,TimeTaken,Cause,CauseRequirement,ActionTaken
3,58,6.3745263,394.73684208,true,false,0.407,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);]
3,59,7.716285720000001,7.716285720000001,false,false,0.65,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,60,2.7445263,2.7445263,false,false,0.565,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,61,4.64905266,4.64905266,false,false,0.49,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,62,3.6577894800000004,394.73684208,true,false,0.42,[$Code1Medical],[ $Ambulance=1:],[dispatch($u3: $Engine);]
3,63,10.82625,394.73684208,true,false,0.414,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
3,64,11.3202,394.73684208,true,false,0.405,[$Code3Trauma],[ $Engine=1:],[dispatch($u1: $Command);]
3,65,4.3804737000000005,4.3804737000000005,false,false,2.333,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,66,2.7896842200000003,2.7896842200000003,false,false,0.565,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,67,3.84331578,3.84331578,false,false,0.468,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,68,5.86342104,5.86342104,false,false,0.702,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,69,7.16314284,394.73684208,true,false,0.436,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
3,70,8.71528572,8.71528572,false,false,0.517,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,71,6.80036844,394.73684208,true,false,0.523,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u4: $Ladder);]
3,72,2.92357896,2.92357896,false,false,0.494,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,73,4.111894739999999,4.111894739999999,false,false,0.517,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,74,5.41578948,394.73684208,true,false,0.611,[$Code3Trauma],[ $Engine=1:],[dispatch($u2: $Ambulance);]
3,75,0.9486315599999999,0.9486315599999999,false,false,0.468,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,76,4.81089474,394.73684208,true,false,0.442,[$Fire],[ $Engine=1:],[dispatch($u4: $Ladder);]
3,77,1.92426318,1.92426318,false,false,0.612,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,78,4.29094734,4.29094734,false,false,0.467,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,79,6.27315792,394.73684208,true,false,0.402,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
3,80,1.12768422,1.12768422,false,false,0.51,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,81,1.96326318,1.96326318,false,false,0.613,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,82,10.566,10.566,false,false,0.463,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,83,3.50589474,394.73684208,true,false,0.436,[$Fire],[ $Engine=1:],[dispatch($u2: $Ambulance);]
3,84,1.36263156,394.73684208,true,false,0.42,[$Code3Trauma],[ $Engine=1:],[dispatch($u5: $Ambulance);]
3,85,7.683789480000001,7.683789480000001,false,false,0.464,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,86,6.97026318,6.97026318,false,false,0.489,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
3,87,6.80036844,394.73684208,true,false,0.439,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u4: $Ladder);]
3,88,2.52110526,2.52110526,false,false,0.557,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,89,7.902857160000001,7.902857160000001,false,false,0.524,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,90,4.0820526599999996,4.0820526599999996,false,false,0.453,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,91,3.2969999999999997,3.2969999999999997,false,false,0.586,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,92,1.86457896,1.86457896,false,false,0.587,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,93,13.970550000000001,13.970550000000001,false,false,0.474,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,94,3.2373157800000003,3.2373157800000003,false,false,0.609,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,95,4.0820526599999996,4.0820526599999996,false,false,0.49,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,96,6.03442104,6.03442104,false,false,0.9,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,97,3.52231578,3.52231578,false,false,0.656,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,98,3.64705266,394.73684208,true,false,0.589,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
3,99,2.049,2.049,false,false,0.586,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,100,5.50531578,5.50531578,false,false,0.449,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,101,21.82684614,394.73684208,true,false,0.442,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u4: $Ladder);]
3,102,6.97026318,6.97026318,false,false,0.391,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
3,103,12.78585,12.78585,false,false,0.647,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,104,2.13315792,394.73684208,true,false,0.575,[$Code3Trauma],[ $Engine=1:],[dispatch($u2: $Ambulance);]
3,105,6.4522105199999995,394.73684208,true,false,0.404,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u4: $Ladder);]
3,106,10.566,394.73684208,true,false,0.431,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
3,107,5.77389474,5.77389474,false,false,0.591,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,108,5.84273682,7.4216842199999995,false,false,0.466,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);: dispatch($u5: $Ambulance);]
3,109,3.91563156,394.73684208,true,false,0.395,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
3,110,7.18026318,394.73684208,true,false,0.386,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
3,111,4.86426318,4.86426318,false,false,0.472,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,112,5.5144737,5.5144737,false,false,0.408,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,113,9.43014288,394.73684208,true,false,0.434,[$Code3Trauma],[ $Engine=1:],[dispatch($u1: $Command);]
3,114,9.13314288,9.13314288,false,false,0.599,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,115,0.8212105199999999,0.8212105199999999,false,false,0.497,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,116,1.81026318,1.81026318,false,false,0.64,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,117,22.91919228,22.91919228,false,false,0.558,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,118,7.902857160000001,394.73684208,true,false,0.424,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u1: $Command);: dispatch($u3: $Engine);]
3,119,3.65510526,3.65510526,false,false,0.461,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,120,5.22142104,5.22142104,false,false,0.645,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,121,5.6935263,5.6935263,false,false,0.489,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,122,6.51189474,394.73684208,true,false,0.59,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);: dispatch($u4: $Ladder);]
3,123,6.38526318,394.73684208,true,false,0.437,[$Code3Trauma],[ $Engine=1:],[dispatch($u2: $Ambulance);]
3,124,5.7685263,394.73684208,true,false,0.423,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u1: $Command);]
3,125,6.7054737,394.73684208,true,false,0.416,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u3: $Engine);]
3,126,6.47478948,6.47478948,false,false,1.651,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,127,0.67626318,0.67626318,false,false,0.478,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,128,4.93831578,4.93831578,false,false,0.469,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,129,7.16842104,394.73684208,true,false,0.45,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u1: $Command);: dispatch($u4: $Ladder);]
3,130,6.086842079999999,6.086842079999999,false,false,0.564,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,131,4.46084208,4.46084208,false,false,0.893,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,132,27.82152,27.82152,false,false,0.476,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,133,1.8438947399999999,1.8438947399999999,false,false,0.597,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,134,3.18031578,394.73684208,true,false,0.607,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
3,135,28.091639999999998,394.73684208,true,false,0.504,[$Code3Trauma],[ $Engine=1:],[dispatch($u1: $Command);]
3,136,8.38885716,8.38885716,false,false,0.622,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
3,137,6.20621052,6.20621052,false,false,1.646,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,138,1.30673682,1.30673682,false,false,0.53,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,139,4.91763156,394.73684208,true,false,0.677,[$Hazmat],[ $Engine=1:],[dispatch($u5: $Ambulance);]
3,140,4.1054210399999995,6.23794734,false,false,0.527,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
3,141,2.96873682,4.01968422,false,false,0.527,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
3,142,1.8438947399999999,1.8438947399999999,false,false,0.539,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,143,7.56814284,394.73684208,true,false,0.438,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
3,144,4.356,4.356,false,false,0.46,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,145,7.10242104,394.73684208,true,false,0.423,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
3,146,394.73684208,394.73684208,true,true,0.515,[$Code3Med],[ $Ambulance=1:],[]
3,147,9.323142840000001,11.289299999999999,false,false,0.601,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);: dispatch($u5: $Ambulance);]
3,148,6.47478948,6.47478948,false,false,0.446,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,149,5.12005266,5.12005266,false,false,0.507,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,150,6.0424737,6.0424737,false,false,0.576,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,151,3.84331578,3.84331578,false,false,0.501,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,152,7.362857160000001,394.73684208,true,false,0.482,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
3,153,5.6935263,394.73684208,true,false,0.536,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u5: $Ambulance);]
3,154,3.6344210400000003,3.6344210400000003,false,false,1.557,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,155,26.35344,26.35344,false,false,1.622,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,156,2.94157896,2.94157896,false,false,0.48,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,157,0.9911052599999999,0.9911052599999999,false,false,0.498,[$Code1Medical],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,158,6.96221052,394.73684208,true,false,0.453,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u1: $Command);]
3,159,0.67626318,0.67626318,false,false,0.578,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,160,5.9674737,5.9674737,false,false,0.542,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,161,2.28505266,2.28505266,false,false,0.479,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
3,162,1.81026318,1.81026318,false,false,0.477,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,163,7.56814284,394.73684208,true,false,0.457,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
3,164,4.4635263,4.4635263,false,false,0.472,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
3,165,4.46084208,4.46084208,false,false,0.501,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,166,8.0894286,394.73684208,true,false,0.484,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
3,167,2.37457896,394.73684208,true,false,0.461,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
3,168,9.18571428,394.73684208,true,false,0.41,[$Code3Trauma],[ $Engine=1:],[dispatch($u4: $Ladder);]
3,169,6.35542104,394.73684208,true,false,0.497,[$Hazmat],[ $Engine=1:],[dispatch($u2: $Ambulance);]
3,170,4.64905266,394.73684208,true,false,0.494,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u5: $Ambulance);]
3,171,12.35715,394.73684208,true,false,0.519,[$Code3Trauma],[ $Engine=1:],[dispatch($u4: $Ladder);]
3,172,22.941000000000003,22.941000000000003,false,false,0.576,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,173,9.601428599999998,394.73684208,true,false,0.444,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
3,174,25.89576,25.89576,false,false,0.473,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,175,4.65442104,4.65442104,false,false,0.592,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,176,3.9833684400000005,3.9833684400000005,false,false,0.583,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,177,8.63671428,394.73684208,true,false,0.593,[$Fire],[ $Engine=1:],[dispatch($u4: $Ladder);]
3,178,0.42410526,0.42410526,false,false,0.469,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,179,9.765857160000001,394.73684208,true,false,0.465,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u1: $Command);: dispatch($u3: $Engine);]
3,180,2.75984208,2.75984208,false,false,0.579,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,181,0.9911052599999999,0.9911052599999999,false,false,0.595,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,182,4.46084208,4.46084208,false,false,0.564,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,183,24.282600000000002,24.282600000000002,false,false,0.659,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,184,11.424150000000001,11.424150000000001,false,false,0.711,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,185,4.35063156,4.35063156,false,false,0.659,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,186,6.80036844,394.73684208,true,false,0.466,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u4: $Ladder);]
3,187,8.57785716,8.57785716,false,false,0.575,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,188,1.95410526,1.95410526,false,false,0.688,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,189,2.40173682,2.40173682,false,false,2.441,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,190,4.645263180000001,4.645263180000001,false,false,0.505,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,191,24.62976,24.62976,false,false,0.531,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,192,6.3473684399999994,6.3473684399999994,false,false,0.473,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
3,193,12.86745,394.73684208,true,false,0.449,[$EMS],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
3,194,3.2166315599999997,3.2166315599999997,false,false,0.445,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,195,4.46084208,4.46084208,false,false,0.552,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,196,4.46084208,4.46084208,false,false,0.626,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,197,4.19873682,4.19873682,false,false,0.619,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,198,4.58936844,6.1683157799999995,false,false,0.703,[$Other],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);: dispatch($u5: $Ambulance);]
3,199,2.268,2.268,false,false,0.603,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
3,200,10.8855,10.8855,false,false,0.603,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,201,5.89973682,5.89973682,false,false,0.521,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
3,202,7.33828572,394.73684208,true,false,0.453,[$Code3Trauma],[ $Engine=1:],[dispatch($u5: $Ambulance);]
3,203,6.59415792,6.59415792,false,false,0.658,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,204,6.38526318,6.38526318,false,false,0.67,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,205,1.81026318,1.81026318,false,false,0.489,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,206,3.36315792,394.73684208,true,false,0.445,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
3,207,8.99014284,8.99014284,false,false,0.576,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,208,2.28505266,394.73684208,true,false,0.483,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
3,209,3.3865263,6.1683157799999995,false,false,0.645,[$Other],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
3,210,9.18571428,394.73684208,true,false,0.468,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u4: $Ladder);]
3,211,5.54431578,5.54431578,false,false,0.465,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,212,4.65442104,4.65442104,false,false,0.721,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,213,6.47478948,6.47478948,false,false,1.019,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,214,2.1385263,2.1385263,false,false,0.574,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,215,7.5224286000000005,394.73684208,true,false,0.461,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u1: $Command);: dispatch($u4: $Ladder);]
3,216,1.55178948,394.73684208,true,false,0.576,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
3,217,0.9911052599999999,0.9911052599999999,false,false,0.745,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,218,2.43157896,5.392421039999999,false,false,0.514,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
3,219,0.8254737,394.73684208,true,false,0.494,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u5: $Ambulance);]
3,220,7.37671428,7.37671428,false,false,0.718,[$EMS],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,221,24.42564,24.42564,false,false,0.584,[$Code1Medical],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,222,9.323142840000001,11.289299999999999,false,false,0.472,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u3: $Engine);: dispatch($u5: $Ambulance);]
3,223,13.235999999999999,394.73684208,true,false,0.462,[$Code1Medical],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
3,224,6.06694734,394.73684208,true,false,0.457,[$Fire],[ $Engine=1:],[dispatch($u1: $Command);]
3,225,4.46084208,4.46084208,false,false,0.553,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,226,21.71584614,22.869692280000002,false,false,0.533,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u5: $Ambulance);: dispatch($u3: $Engine);]
3,227,3.83415792,3.83415792,false,false,0.62,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,228,7.437,394.73684208,true,false,0.63,[$Code3Trauma],[ $Engine=1:],[dispatch($u4: $Ladder);]
3,229,9.601428599999998,394.73684208,true,false,0.468,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
3,230,1.6013684400000001,1.6013684400000001,false,false,0.606,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,231,26.35344,26.35344,false,false,1.197,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,232,5.00715792,5.00715792,false,false,0.572,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,233,7.99771428,394.73684208,true,false,0.467,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
3,234,6.086842079999999,6.086842079999999,false,false,2.799,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
3,235,4.55305266,394.73684208,true,false,0.494,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
3,236,25.69164,25.69164,false,false,0.494,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
3,237,3.8731579199999997,394.73684208,true,false,0.454,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
3,238,7.588894740000001,394.73684208,true,false,0.495,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Command);]
3,239,9.079142880000001,394.73684208,true,false,0.571,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u3: $Engine);]
4,0,1.89442104,1.89442104,false,false,0.866,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
4,1,4.3804737000000005,4.3804737000000005,false,false,0.522,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
4,2,2.70284208,394.73684208,true,false,0.659,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
4,3,14.0607,14.0607,false,false,0.617,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
4,4,4.27373682,394.73684208,true,false,0.409,[$StructureFire],[ $Engine=2: $Ladder=1: $Command=1:],[dispatch($u5: $Ambulance);]
4,5,12.8391,394.73684208,true,false,0.742,[$Code3Trauma],[ $Engine=1:],[dispatch($u4: $Ladder);]
4,6,3.9328420799999995,394.73684208,true,false,0.613,[$Code3Trauma],[ $Engine=1:],[dispatch($u5: $Ambulance);]
4,7,2.73,6.228,false,false,0.558,[$Other],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
4,8,4.317,394.73684208,true,false,0.444,[$Code3Trauma],[ $Engine=1:],[dispatch($u5: $Ambulance);]
4,9,3.83415792,3.83415792,false,false,0.479,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
4,10,7.2057142800000005,394.73684208,true,false,0.437,[$Code3Med],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
4,11,3.26715792,3.26715792,false,false,0.707,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
4,12,8.25628572,8.25628572,false,false,0.485,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
4,13,8.63671428,394.73684208,true,false,0.586,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u4: $Ladder);: dispatch($u5: $Ambulance);]
4,14,1.81026318,1.81026318,false,false,0.665,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
4,15,3.80431578,3.80431578,false,false,0.49,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
4,16,25.512240000000002,394.73684208,true,false,0.606,[$Code3Trauma],[ $Engine=1:],[dispatch($u4: $Ladder);]
4,17,5.4184737,5.4184737,false,false,0.569,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
4,18,5.06684208,394.73684208,true,false,0.533,[$Fire],[ $Engine=1:],[dispatch($u5: $Ambulance);]
4,19,5.02784208,5.02784208,false,false,0.465,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
4,20,0.67626318,0.67626318,false,false,0.573,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
4,21,7.298142840000001,394.73684208,true,false,0.529,[$Transport],[ $Ambulance=1:],[dispatch($u1: $Command);]
4,22,5.12005266,7.78973682,false,false,0.52,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u2: $Ambulance);: dispatch($u3: $Engine);]
4,23,7.56571428,394.73684208,true,false,0.407,[$Code1Medical],[ $Ambulance=1:],[dispatch($u4: $Ladder);]
4,24,1.81026318,1.81026318,false,false,0.57,[$Transport],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
4,25,3.83415792,3.83415792,false,false,0.424,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
4,26,7.51171428,394.73684208,true,false,0.411,[$MVA],[ $Engine=1: $Ambulance=1:],[dispatch($u4: $Ladder);]
4,27,15.243750000000002,394.73684208,true,false,0.411,[$Code3Med],[ $Ambulance=1:],[dispatch($u3: $Engine);]
4,28,6.3473684399999994,6.3473684399999994,false,false,0.599,[$Fire],[ $Engine=1:],[dispatch($u3: $Engine);]
4,29,5.02784208,394.73684208,true,false,0.515,[$Code3Trauma],[ $Engine=1:],[dispatch($u2: $Ambulance);]
4,30,4.49984208,4.49984208,false,false,0.649,[$Code3Med],[ $Ambulance=1:],[dispatch($u5: $Ambulance);]
4,31,6.221526300000001,6.221526300000001,false,false,0.576,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
4,32,1.8438947399999999,394.73684208,true,false,0.568,[$Code3Trauma],[ $Engine=1:],[dispatch($u5: $Ambulance);]
4,33,5.05768422,5.05768422,false,false,0.514,[$Code3Med],[ $Ambulance=1:],[dispatch($u2: $Ambulance);]
4,34,7.77978948,7.77978948,false,false,0.503,[$Code3Trauma],[ $Engine=1:],[dispatch($u3: $Engine);]
